Centre-Val de Loire,47.1055476,1.0057110,PRESSING AGNES SOREL,Avenue de la Cloutière,37600,PERRUSSON,,,,,,mardi : 09h00 - 12h30 et 14h30 - 19h00<br>mercredi : 09h00 - 12h30 et 14h30 - 19h00<br>vendredi : 09h00 - 12h30 et 14h00 - 19h00<br>samedi : 09h00 - 18h00,,Gaignard Sylvie   02 47 94 07 85,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=Cloutiere,37600,PERRUSSON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Centre-Val de Loire,47.1353730,0.9816560,PRESSING AGNES SOREL,Route de Vauzelles,37600,LOCHES,,,6.1,,,lundi : 08h30 - 19h30<br>mardi : 08h30 - 19h30<br>mercredi : 08h30 - 19h30<br>jeudi : 08h30 - 19h30<br>vendredi : 08h30 - 19h30<br>samedi : 08h30 - 19h30,,Gaignard Sylvie   02 47 59 05 63,,Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=Ccalsuper+U+rte+Vauzelles,37600,LOCHES%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Pays de la Loire,47.7022243,-0.0557038,KIT PRESSING,7 Rue Henri Dunant,72200,LA FLÈCHE,,,,,,,,Tregaro Josette   02 43 45 03 83,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=Galerie+Marchande+Leclerc+r+Henri+Dunant,72200,LA+FLeCHE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Pays de la Loire,47.7183062,-1.3787133,MOTT PRESSING,12 Place de la Motte,44110,CHÂTEAUBRIANT,,,,,,mardi : 07h00 - 12h00 et 14h00 - 19h00<br>mercredi : 07h00 - 12h00 et 14h00 - 19h00<br>jeudi : 07h00 - 12h00 et 14h00 - 19h00<br>vendredi : 07h00 - 12h00 et 14h00 - 19h00<br>samedi : 07h00 - 12h00 et 14h00 - 19h00<br>dimanche  07h00 - 12h00 et 14h00 - 19h00,,Boissard Clovis   02 40 81 00 78,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=12+A+pl+Motte,44110,CHaTEAUBRiANT%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Centre-Val de Loire,47.8907831,2.5135451,PRESSING DE SAINT PERE,73 Grande Rue,45260,LORRIS,,,,,,mardi : 09h00 - 12h00<br>mercredi : 09h00 - 12h00<br>jeudi : 09h00 - 12h00<br>vendredi : 09h00 - 12h00<br>samedi : 09h00 - 12h00,,Chartier Nicole   02 38 93 44 67,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=73+Grande+Rue,45260,LORRiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Normandie,1.537396,49.629551,PRESSING MARTIN,Ctre Comm rte Neufchatel,76440,SERQUEUX,,,,,,mardi : 09h00 - 12h30 et 14h30 - 19h00<br>mercredi : 09h00 - 12h30 et 14h30 - 19h00<br>jeudi : 09h00 - 12h30 et 14h30 - 19h00<br>vendredi : 09h00 - 12h30 et 14h30 - 19h00<br>samedi : 09h00 - 12h30 et 14h30 - 19h00,,Martin Brigitte   02 35 90 55 75,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=Ctre+Comm+rte+Neufchatel,76440,SERQUEUX%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Normandie,49.3547097,0.8149812,CELINE PRESSING,284 Grande Rue,27310,BOURG-ACHARD,,,,,,,,Erakovic Céline   02 32 56 26 01,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=284+Grande+Rue,27310,BOURG+ACHARD%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Normandie,49.1872637,-0.4042028,PRESSING DE LA MALADRERIE,100 Rue du Général Moulin,14000,CAEN,,,,,,lundi : 14h00 - 18h30<br>mardi : 09h15 - 12h30 et 14h30 - 19h30<br>mercredi : 09h15 - 12h30 et 14h30 - 19h30<br>jeudi : 09h15 - 12h30 et 14h30 - 19h30<br>vendredi : 09h15 - 12h30 et 14h30 - 19h30<br>samedi : 09h30 - 18h00,,Meyer Elisabeth   02 31 73 18 48,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=100+r+Gen+Moulin,14000,CAEN%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.3834706,2.9550029,GESTE AU FIL ,82 Rue Jean Jaurès,77130,MONTEREAU-FAULT-YONNE,,,,,,,,Soulier Evelyne   01 64 70 31 92,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=82+r+Jean+Jaures,77130,MONTEREAU+FAULT+YONNE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8747358,2.7077133,ROYAL SERVICE EXPRESS,2 Rue Carnot,77590,BOIS-LE-ROI,20,12,5,,,mardi : 08h30 - 12h30 et 14h30 - 19h15<br>mercredi : 08h30 - 12h30 et 14h30 - 19h15<br>jeudi : 08h30 - 12h30 et 14h30 - 19h15<br>vendredi : 08h30 - 12h30 et 14h30 - 19h15<br>samedi : 08h30 - 12h30 et 14h30 - 19h15<br>dimanche  09h30 - 12h30,,Sameur Mohammed   01 60 69 67 85,,Nettoyage écologique - Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir - Livraison à domicile - Retouches - Couture,"https://maps.googleapis.com/maps/api/geocode/xml?address=2+r+Carnot,77590,BOiS+LE+ROi%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.9061144,2.2476580,PRESSING AIGLE ROYAL,49 Rue Jean Bonal,92250,LA GARENNE-COLOMBES,,,,,,mardi : 08h00 - 19h00<br>mercredi : 08h00 - 19h00<br>jeudi : 08h00 - 19h00<br>vendredi : 08h00 - 19h00<br>samedi : 08h00 - 19h00,,Machichi Ahlame   01 47 82 89 53,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=49+r+Jean+Bonal,92250,LA+GARENNE+COLOMBES%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8391646,2.1567636,PRESSING VAL BLANC,18 Grande Rue,92420,VAUCRESSON,,,,,,,,Fleuriel Pascal   01 47 41 21 43,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=18+Grande+Rue,92420,VAUCRESSON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8752373,2.3900326,DAMIJO,140 Rue de Belleville,75020,PARIS,,,,,,mardi : 08h30 - 19h30<br>mercredi : 08h30 - 19h30<br>jeudi : 08h30 - 19h30<br>vendredi : 08h30 - 19h30<br>samedi : 08h30 - 19h30,,Lewkowicz Harry   01 46 36 65 51,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=140+r+Belleville,75020,PARiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8274481,2.2472128,FAST PRESSING,249 Boulevard Jean Jaurès,92100,BOULOGNE-BILLANCOURT,20,,3,,,lundi : 08h30 - 19h30<br>mardi : 08h30 - 19h30<br>mercredi : 08h30 - 19h30<br>jeudi : 08h30 - 19h30<br>vendredi : 08h30 - 19h30<br>samedi : 08h30 - 19h30,,Kisrane Nassima   01 46 20 21 03,,Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=249+bd+Jean+Jaures,92100,BOULOGNE+BiLLANCOURT%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8625416,2.2734584,VOTRE PRESSING,4 Rue Edmond About,75116,PARIS,,,,,,,,Dugas Françoise   01 45 04 21 23,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=4+r+Edmond+About,75116,PARiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8933968,2.3295197,RP 2000,221 Rue Championnet,75018,PARIS,,,,,,mardi : 08h30 - 13h00 et 16h00 - 20h00<br>mercredi : 08h30 - 13h00 et 16h00 - 20h00<br>jeudi : 08h30 - 13h00 et 16h00 - 20h00<br>vendredi : 08h30 - 13h00 et 16h00 - 20h00<br>samedi : 08h30 - 13h00 et 16h00 - 20h00,,Matras Nathalie   01 42 63 06 30,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=221+r+Championnet,75018,PARiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.7466928,2.2947241,SUPER PRESSING DU PARC HELLER,50 Rue Prosper Legouté,92160,ANTONY,,,,,,mardi : 08h30 - 12h30 et 14h00 - 19h30<br>mercredi : 08h30 - 12h30 et 14h00 - 19h30<br>jeudi : 08h30 - 12h30 et 14h00 - 19h30<br>vendredi : 08h30 - 12h30 et 14h00 - 19h30<br>samedi : 09h00 - 19h00,,Goncalves Maria   01 42 37 47 48,,Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=50+r+Prosper+Legoute,92160,ANTONY%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.8783647,2.1457885,CROISSY PRESSING,2 Avenue du Maréchal Foch,78290,CROISSY,,,,,,,,Frere Catherine   01 39 76 46 43,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=2+Bis+av+Mar+Foch,78290,CROiSSY+SUR+SEiNE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Centre-Val de Loire,48.6528892,1.5231137,PRESSING DU QUAI,Rue Max Cousin,28210,NOGENT-LE-ROI,17,12.9,3.9,,,mardi : 09h00 - 12h30 et 14h30 - 19h00<br>mercredi : 09h00 - 12h30 et 14h30 - 19h00<br>jeudi : 09h00 - 12h30 et 14h30 - 19h00<br>vendredi : 09h00 - 12h30 et 14h30 - 19h00<br>samedi : 09h00 - 12h30 et 14h30 - 18h00,,Huppeau Chantal   02 37 48 52 66,,Nettoyage écologique - Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir - Retouches - Couture,"https://maps.googleapis.com/maps/api/geocode/xml?address=9+r+Max+Cousin,28210,NOGENT+LE+ROi%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.9626355,3.5129031,PRESSING SLG,14 Avenue Roger Salengro,89400,MIGENNES,18,13,,,,mardi : 09h00 - 12h00 et 14h00 - 19h00<br>mercredi : 09h00 - 12h00 et 14h00 - 19h00<br>jeudi : 09h00 - 12h00 et 14h00 - 19h00<br>vendredi : 09h00 - 12h00 et 14h00 - 19h00<br>samedi : 09h00 - 12h00 et 14h00 - 19h00,,Gallois Sibylle   03 86 80 10 15,,Nettoyage écologique - Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=14+av+Roger+Salengro,89400,MiGENNES%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.9148908,2.2715280,SAVOIR FER ET FAIRE,29 Rue Mertens,92270,BOIS-COLOMBES,,,,,,mardi : 07h30 - 19h30<br>mercredi : 07h30 - 19h30<br>jeudi : 07h30 - 19h30<br>vendredi : 07h30 - 19h30<br>samedi : 07h30 - 19h30,,Pinaut Frédéric   01 41 19 99 53,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=29+r+Mertens,92270,BOiS+COLOMBES%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.7759412,2.1895282,REAL PRESSING,6 Rue Gén Ferret,81120,RÉALMONT,,,5,www.facebook.com/Real-Pressing-425727760948958,,mardi : 08h30 - 12h00 et 14h00 - 19h00<br>mercredi : 08h30 - 12h00 et 14h00 - 19h00<br>jeudi : 08h30 - 12h00 et 14h00 - 19h00<br>vendredi : 08h30 - 12h00 et 14h00 - 19h00<br>samedi : 08h30 - 12h00 et 14h00 - 16h00,,Andre Nathalie   05 63 55 59 41,,Teinturerie - Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=6+r+Gen+Ferret,81120,ReALMONT%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.5329699,1.2275783,LAV EN DOUX,Avenue du Château d'Eau,31470,FONSORBES,20,15,5,,,mardi : 09h15 - 12h00 et 15h30 - 19h00<br>mercredi : 09h15 - 12h00 et 15h30 - 19h00<br>jeudi : 09h15 - 12h00 et 15h30 - 19h00<br>vendredi : 09h15 - 12h00 et 15h30 - 19h00<br>samedi : 09h15 - 16h00,,Gerique Emilie   05 61 91 64 30,,Nettoyage écologique - Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=av+Chateau+d'Eau,31470,FONSORBES%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.5946325,1.4548059,PRESS ECO 31,15 Allée des Soupirs,31400,TOULOUSE,22,15,4,,,lundi : 08h00 - 12h15 et 14h00 - 19h15<br>mardi : 08h00 - 12h15 et 14h00 - 19h15<br>mercredi : 08h00 - 12h15 et 14h00 - 19h15<br>jeudi : 08h00 - 12h15 et 14h00 - 19h15<br>vendredi : 08h00 - 12h15 et 14h00 - 19h15<br>samedi : 08h00 - 12h00,,Cortina Hélène   05 61 52 32 97,,Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir - Livraison à domicile,"https://maps.googleapis.com/maps/api/geocode/xml?address=15+all+Soupirs,31000,TOULOUSE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,43.5871144,-1.4290217,PRESS'NET,28 Avenue Charles de Gaulle,40530,LABENNE,,,,,,lundi : 09h00 - 19h30<br>mardi : 09h00 - 19h30<br>mercredi : 09h00 - 19h30<br>jeudi : 09h00 - 19h30<br>vendredi : 09h00 - 19h30<br>samedi : 09h00 - 19h30,,Dupont Chantal   05 59 52 21 09,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=10+rte+Gare,40530,LABENNE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,43.3120337,-0.3808625,PRESSING NORMANDY,19 Avenue de Lons,64140,BILLÈRE,,,,,,lundi : 14h00 - 19h00<br>mardi : 09h00 - 12h00 et 14h00 - 19h00<br>mercredi : 09h00 - 12h00 et 14h00 - 19h00<br>jeudi : 09h00 - 12h00 et 14h00 - 19h00<br>vendredi : 09h00 - 12h00 et 14h00 - 19h00<br>samedi : 09h00 - 12h00,,Fayol Jocelyne   05 59 32 89 64,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=19+av+Lons,64140,BiLLeRE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,45.1019559,-0.3889348,PRESSING RENATA,95 Avenue de Paris,33620,CAVIGNAC,,,,,,mardi : 09h15 - 12h00 et 15h15 - 19h00<br>mercredi : 09h15 - 12h00 et 15h15 - 19h00<br>jeudi : 09h15 - 12h00 et 15h15 - 19h00<br>vendredi : 09h15 - 12h00 et 15h15 - 19h00<br>samedi : 09h00 - 14h00,,Fourton Rénata   05 57 68 65 47,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=95+av+Paris,33620,CAViGNAC%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,44.9158183,-0.2445831,PRESSING SUD,11 Rue du Théatre,33500,LIBOURNE,17.2,12.2,5.7,,,mardi : 08h30 - 12h30 et 14h30 - 19h00<br>mercredi : 08h30 - 12h30 et 14h30 - 19h00<br>jeudi : 08h30 - 12h30 et 14h30 - 19h00<br>vendredi : 08h30 - 12h30 et 14h30 - 19h00<br>samedi : 08h30 - 12h30 et 14h30 - 18h00,,Larraque Jacky   05 57 51 94 34,,Nettoyage écologique - Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=11+r+Theatre,33500,LiBOURNE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,44.9023452,-0.2209391,NET A SEC,102 Avenue du Général de Gaulle,33500,LIBOURNE,,,,,,lundi : 09h00 - 20h00<br>mardi : 09h00 - 20h00<br>mercredi : 09h00 - 20h00<br>jeudi : 09h00 - 20h00<br>vendredi : 09h00 - 20h00<br>samedi : 09h00 - 20h00,,Larraque Jacky   05 57 51 34 75,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=102+av+Gen+de+Gaulle,33500,LiBOURNE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,44.5428748,-0.2581440,NET A SEC,1 Résidence Moléon,33210,LANGON,,,,,,lundi : 09h00 - 20h00<br>mardi : 09h00 - 20h00<br>mercredi : 09h00 - 20h00<br>jeudi : 09h00 - 20h00<br>vendredi : 09h00 - 20h00<br>samedi : 09h00 - 20h00,,Larraque Jacky   05 56 63 05 58,,Nettoyage écologique - Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=1+Moleon,33210,LANGON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,-0.93704,45.308767,PRESSING 1 H,215 rte Nationale Zac Belloc,33340,LESPARRE MÉDOC,,,,,,lundi : 09h00 - 19h00<br>mardi : 09h00 - 19h00<br>mercredi : 09h00 - 19h00<br>jeudi : 09h00 - 19h00<br>vendredi : 09h00 - 19h00<br>samedi : 09h00 - 19h00,,Pin Christèlle   05 56 41 05 02,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=215+rte+Nationale+Zac+Belloc,33340,LESPARRE+MeDOC%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,44.5183634,0.1209822,PRESSING SUD,Route de bordeaux,47180,SAINTE-BAZEILLE,,,,,,lundi : 10h00 - 19h00<br>mardi : 10h00 - 19h00<br>mercredi : 10h00 - 19h00<br>jeudi : 10h00 - 19h00<br>vendredi : 10h00 - 19h00<br>samedi : 10h00 - 19h00,,Larraque Jacky   05 53 84 94 99,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=rte+Bordeaux,47200,MARMANDE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,46.2232910,-0.1397170,MEL PRESSING,Centre Cial Chem Perruquiers,79500,MELLE,,,,,,mardi : 09h00 - 12h30 et 14h00 - 19h00<br>mercredi : 09h00 - 12h30 et 14h00 - 19h00<br>jeudi : 09h00 - 12h30 et 14h00 - 19h00<br>vendredi : 09h00 - 12h30 et 14h00 - 19h00<br>samedi : 08h30 - 12h30,,Longeau Nadine   05 49 27 19 24,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=chem+Perruquiers,79500,MELLE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Nouvelle-Aquitaine,46.4824365,-0.5993227,PRESSING CHANTAL MOREAU,10 Rue du Minage,79160,COULONGES-SUR-L'AUTIZE,,,,,,mardi : 09h00 - 12h00 et 14h30 - 19h00<br>mercredi : 09h00 - 12h00 et 14h30 - 19h00<br>jeudi : 09h00 - 12h00 et 14h30 - 19h00<br>vendredi : 09h00 - 12h00 et 14h30 - 19h00<br>samedi : 09h00 - 12h00 et 14h30 - 19h00,,Moreau Chantal   05 49 06 01 48,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=10+pl+Minage,79160,COULONGES+SUR+L'AUTiZE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Provence-Alpes-Côte d'Azur,43.5550409,7.0222570,LAVERIE MUETTE PRESSING,10 Rue Louis Braille,6400,CANNES,20,9,5,,,lundi : 08h30 - 12h00 et 14h00 - 18h30<br>mardi : 08h30 - 12h00 et 14h00 - 18h30<br>mercredi : 08h30 - 12h00 et 14h00 - 18h30<br>jeudi : 08h30 - 12h00 et 14h00 - 18h30<br>vendredi : 08h30 - 12h00 et 14h00 - 18h30<br>samedi : 08h30 - 12h00 et 14h00 - 18h30,,Mercier Claude   04 93 99 08 11,,Nettoyage écologique - Repassage - Nettoyage de tapis - Nettoyage de rideaux - Couture,"https://maps.googleapis.com/maps/api/geocode/xml?address=10+r+Louis+Braille,6400,CANNES%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Provence-Alpes-Côte d'Azur,43.6535550,5.0982679,SOCIETE NETTING PRESSING ,72 Avenue de Provence,13300,SALON-DE-PROVENCE,,,,,,lundi : 14h00 - 19h00<br>mardi : 08h00 - 12h00 et 14h00 - 19h00<br>mercredi : 08h00 - 12h00 et 14h00 - 19h00<br>jeudi : 08h00 - 12h00 et 14h00 - 19h00<br>vendredi : 08h00 - 12h00 et 14h00 - 19h00<br>samedi : 08h00 - 12h00 et 14h00 - 19h00,,Blanchet Alain   04 90 53 53 00,,Repassage - Teinturerie,"https://maps.googleapis.com/maps/api/geocode/xml?address=72+av+Provence,13300,SALON+DE+PROVENCE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Auvergne-Rhône-Alpes,45.7689411,4.9438829,PRESSING 2000,73 Avenue Jean Jaurès,69150,DÉCINES-CHARPIEU,,,,,,,,Chirpaz Gérard   04 78 49 01 39,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=73+av+Jean+Jaures,69150,DeCiNES+CHARPiEU%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
